seed,uti,schedulable
209,3.6,True
520,3.8,False
400,3.3,True
238,3.3,True
964,3.2,True
139,3.9,False
209,3.5,False
139,3.8,False
597,3.9,False
210,3.3,True
877,3.3,True
665,3.6,False
735,3.3,True
114,3.9,False
665,3.5,False
597,3.8,False
357,3.9,False
89,3.2,False
337,3.2,True
498,3.7,False
568,3.4,True
520,3.4,True
788,3.3,True
379,3.3,True
114,3.8,False
245,3.9,False
887,3.7,False
321,3.6,False
615,3.3,True
321,3.5,True
647,3.9,False
214,3.2,True
476,3.2,True
357,3.8,False
872,3.2,True
139,3.4,True
597,3.4,True
989,3.9,False
114,3.4,True
357,3.4,True
967,3.5,True
587,3.5,True
795,3.3,False
245,3.8,False
261,3.7,False
967,3.6,False
888,3.3,True
767,3.2,False
653,3.2,True
643,3.2,True
359,3.2,True
81,3.3,True
266,3.7,False
937,3.2,True
769,3.2,True
850,3.2,True
316,3.2,True
311,3.9,False
647,3.8,False
431,3.9,False
831,3.7,False
925,3.5,True
989,3.8,False
193,3.3,False
587,3.6,False
771,3.9,False
690,3.7,False
825,3.7,True
245,3.4,False
311,3.8,False
647,3.4,True
68,3.9,False
94,3.2,False
431,3.8,False
498,3.5,False
202,3.9,False
568,3.7,True
887,3.5,False
727,3.9,False
616,3.3,True
261,3.5,True
925,3.6,True
520,3.7,False
771,3.8,False
989,3.4,False
311,3.4,True
431,3.4,True
771,3.4,True
68,3.4,True
202,3.4,True
956,3.9,False
139,3.7,False
68,3.8,False
727,3.4,True
498,3.6,True
266,3.5,False
529,3.9,False
597,3.7,False
956,3.4,True
529,3.4,True
276,3.4,True
496,3.3,True
887,3.6,False
831,3.5,True
309,3.3,False
226,3.3,True
202,3.8,False
400,3.4,True
690,3.5,False
825,3.5,True
878,3.3,True
114,3.7,False
276,3.9,False
238,3.4,True
261,3.6,False
266,3.6,False
727,3.8,False
400,3.9,False
956,3.8,False
210,3.4,True
357,3.7,False
877,3.4,False
568,3.5,True
238,3.9,False
735,3.4,True
831,3.6,False
529,3.8,False
439,3.3,False
245,3.7,False
520,3.5,False
788,3.4,True
276,3.8,False
379,3.4,True
210,3.9,False
647,3.7,False
690,3.6,False
825,3.6,True
400,3.8,False
93,3.3,True
964,3.3,True
989,3.7,False
877,3.9,False
238,3.8,False
89,3.3,False
615,3.4,False
795,3.4,True
139,3.5,False
735,3.9,False
888,3.4,True
311,3.7,False
597,3.5,True
337,3.3,True
114,3.5,True
210,3.8,False
81,3.4,True
568,3.6,False
193,3.4,True
431,3.7,False
877,3.8,False
520,3.6,False
788,3.9,False
214,3.3,True
476,3.3,True
357,3.5,True
735,3.8,False
139,3.6,False
872,3.3,True
616,3.4,True
771,3.7,False
597,3.6,False
114,3.6,True
767,3.3,False
379,3.9,False
496,3.4,False
788,3.8,False
245,3.5,True
357,3.6,False
653,3.3,True
615,3.9,False
643,3.3,True
68,3.7,False
359,3.3,True
937,3.3,True
379,3.8,False
309,3.4,False
226,3.4,True
615,3.8,False
245,3.6,False
878,3.4,True
647,3.5,False
795,3.9,False
202,3.7,False
769,3.3,True
850,3.3,True
888,3.9,False
316,3.3,True
795,3.8,False
439,3.4,True
647,3.6,False
81,3.9,False
989,3.5,False
888,3.8,False
727,3.7,False
81,3.8,False
193,3.9,False
93,3.4,True
94,3.3,True
193,3.8,False
964,3.4,True
956,3.7,False
989,3.6,False
529,3.7,True
616,3.9,False
311,3.5,False
276,3.7,True
89,3.4,False
337,3.4,True
616,3.8,False
214,3.4,True
476,3.4,True
496,3.9,False
872,3.4,True
767,3.4,True
309,3.9,False
653,3.4,True
311,3.6,False
226,3.9,False
400,3.7,False
496,3.8,False
643,3.4,True
878,3.9,False
238,3.7,True
431,3.5,False
771,3.5,True
309,3.8,False
68,3.5,False
210,3.7,False
439,3.9,False
202,3.5,True
431,3.6,False
727,3.5,True
226,3.8,False
93,3.9,False
359,3.4,True
956,3.5,True
937,3.4,True
529,3.5,True
769,3.4,True
878,3.8,False
877,3.7,False
964,3.9,False
439,3.8,False
771,3.6,False
850,3.4,True
735,3.7,False
89,3.9,False
276,3.5,False
337,3.9,False
93,3.8,False
316,3.4,False
788,3.7,False
214,3.9,False
