Seed,Uti
4161,3.1
4140,3.4
4141,3.2
4174,3.7
4127,3.1
4149,3.3
4156,3.2
4129,3.3
4123,2.7
4137,2.7
4111,2.8
4154,3.3
4131,2.6
4108,2.8
4155,3.2
4165,3.2
4173,3.4
4170,2.9
4118,2.9
4145,3.1
4163,3.1
4178,3.3
4166,3.5
4158,3.6
4185,3.7
4181,3.2
4172,3.5
4191,3.3
4136,3.3
4142,2.8
4153,3.4
4157,3.5
4162,3.2
4150,3.6
4189,3.5
4194,3.2
4167,3.5
4134,3.4
4183,3.3
4210,2.9
4205,3.8
4186,3.3
4187,3.5
4176,3.5
4175,3.6
4179,3.6
4199,3.0
4184,3.2
4195,3.4
4221,3.8
4180,3.1
4188,3.5
4171,3.5
4169,3.2
4102,3.3
4206,3.4
4144,3.1
4168,3.4
4192,3.5
4219,2.8
4197,3.2
4217,3.5
4201,3.4
4190,2.9
4216,3.4
4182,3.3
4203,3.2
4244,3.2
4230,3.4
4215,3.0
4240,3.4
4196,3.0
4193,3.3
4207,3.4
4198,3.2
4227,3.5
4255,3.9
4223,3.4
4212,2.9
4235,3.5
4225,3.6
4218,3.2
4177,3.1
4204,3.2
4209,3.1
4222,3.5
4252,3.3
4242,3.5
4236,3.2
4224,3.3
4229,3.4
4260,3.2
4245,3.7
4261,3.1
4264,3.2
4243,3.8
4241,3.2
4211,3.2
4259,3.1
4214,3.2
4254,3.2
4231,3.6
4250,3.0
4257,3.0
4248,3.2
4220,3.0
4267,3.8
4226,3.1
4238,3.4
4246,2.9
4234,3.1
4274,3.4
4262,3.3
4200,3.1
4256,3.5
4249,2.7
4202,2.9
4232,3.5
4213,3.4
4287,3.7
4251,3.5
4208,2.8
4258,3.0
4247,3.1
4263,3.3
4233,3.4
4297,3.9
4253,3.2
4228,2.9
4276,3.5
4281,3.7
4273,3.5
4277,3.7
4279,3.5
4286,3.6
4280,3.5
4266,3.1
4268,3.2
4294,3.7
4285,3.0
4291,3.2
4317,3.7
4269,3.7
4282,2.9
4296,3.7
4288,3.1
4278,3.2
4275,3.4
4319,3.7
4312,3.8
4300,3.5
4272,3.5
4292,3.8
4306,3.5
4310,3.0
4271,2.9
4295,2.3
4326,3.2
4239,2.8
4284,3.0
4308,3.3
4270,2.6
4331,3.7
4318,3.5
4330,3.7
4303,3.6
4315,3.5
4304,3.7
4322,3.4
4307,3.5
4237,3.0
4339,3.7
4305,2.9
4309,3.1
4293,3.1
4321,3.4
4325,2.7
4320,3.6
4302,3.2
4340,3.8
4289,2.5
4324,3.5
4323,3.5
4347,3.9
4313,3.4
4345,3.5
4327,3.6
4346,3.4
4334,3.3
4354,2.9
4333,2.6
4341,3.2
4357,3.7
4299,2.8
4314,3.5
4332,3.3
4336,3.8
4316,3.6
4265,3.0
4348,3.3
4355,3.4
4328,3.7
4311,3.2
4344,3.8
4374,3.6
4343,3.2
4366,3.2
4370,3.4
4361,3.4
4365,3.3
4283,3.2
4290,3.3
4335,3.2
4388,3.6
4359,3.4
4358,3.4
4378,3.2
4383,3.6
4301,3.2
4389,3.6
4352,3.0
4298,3.3
4351,3.2
4329,3.3
4360,3.3
4342,3.1
4382,3.2
4350,3.3
4390,3.6
4372,3.0
4391,3.7
4337,3.0
4373,2.9
4381,3.2
4376,3.0
4400,3.6
4356,3.2
4375,3.7
4403,3.7
4377,2.7
4338,2.8
4411,3.6
4371,3.3
4364,3.7
4392,3.3
4379,3.2
4408,3.7
4395,3.5
4406,3.1
4362,3.0
4349,2.8
4399,3.1
4387,3.3
4409,3.4
4369,3.4
4417,3.4
4425,3.7
4397,3.6
4394,3.6
4404,3.1
4363,3.5
4367,3.4
4415,3.6
4410,3.3
4436,3.6
4402,3.0
4421,3.7
4386,3.6
4418,3.5
4416,3.4
4398,3.0
4393,3.3
4385,2.9
4380,3.6
4401,3.4
4396,3.1
4429,3.7
4440,3.8
4445,3.3
4405,3.1
4384,3.0
4450,3.1
4431,3.0
4455,3.5
4353,3.4
4438,3.5
4433,3.0
4430,3.6
4448,3.6
4447,3.1
4368,2.9
4412,3.2
4424,3.5
4435,3.2
4452,3.3
4427,3.6
4434,3.2
4446,3.3
4451,3.1
4432,3.5
4454,3.2
4407,2.9
4420,3.3
4466,3.5
4467,3.5
4423,3.2
4460,3.5
4453,3.4
4442,3.6
4458,3.5
4444,3.2
4439,3.3
4457,3.2
4456,3.5
4413,3.1
4422,3.0
4414,3.2
4477,3.4
4437,3.3
4443,3.3
4479,3.8
4468,3.4
4481,3.9
4478,3.5
4474,3.5
4490,3.5
4441,3.1
4462,3.6
4470,3.6
4486,3.3
4426,2.6
4505,3.6
4483,3.5
4472,3.6
4482,3.4
4461,2.9
4464,3.5
4428,3.1
4473,3.8
4509,3.5
4487,3.1
4449,3.4
4465,3.5
4475,2.4
4469,2.7
4496,3.0
4508,3.4
4459,3.2
4484,3.5
4471,3.3
4512,3.5
4495,2.9
4513,3.3
4500,3.3
4521,3.2
4463,3.2
4517,3.3
4488,3.1
4506,3.4
4485,2.9
4501,3.5
4510,2.9
4499,3.4
4480,3.2
4523,3.4
4504,3.5
4532,3.5
4494,3.3
4419,3.3
4524,3.3
4491,3.0
4503,3.2
4507,3.8
4516,3.0
4538,3.6
4534,3.3
4498,3.4
4528,3.6
4492,3.1
4489,3.4
4541,3.6
4531,3.3
4526,3.2
4497,3.0
4511,3.4
4530,3.2
4522,2.6
4519,3.4
4493,2.7
4561,3.7
4542,3.6
4502,3.0
4545,3.3
4539,3.1
4544,3.0
4536,3.1
4514,3.1
4563,3.3
4564,3.8
4540,3.6
4535,3.5
4518,3.2
4527,3.1
4567,3.5
4550,3.6
4515,3.2
4570,3.7
4547,3.6
4546,3.2
4560,3.5
4476,3.4
4533,3.0
4543,3.6
4551,3.0
4593,3.5
4525,3.0
4584,3.4
4554,3.3
4566,3.5
4548,2.7
4580,3.1
4520,3.2
4568,3.1
4578,3.7
4549,3.8
4553,3.5
4537,3.3
4552,3.3
4556,3.4
4590,3.7
4575,3.3
4562,2.8
4581,3.4
4558,3.7
4598,3.1
4573,3.6
4559,3.3
4577,3.4
4605,3.0
4529,3.5
4600,2.9
4588,3.7
4594,3.7
4572,3.2
4576,3.2
4586,2.9
4557,3.0
4595,3.6
4589,3.0
4587,3.6
4583,3.1
4574,3.2
4612,3.5
4597,3.5
4579,3.5
4599,3.4
4555,3.1
4626,3.4
4608,2.5
4582,3.2
4571,3.4
4609,3.3
4585,2.6
4565,3.2
4635,3.6
4610,3.7
4592,3.1
4630,3.2
4618,3.6
4596,2.5
4622,3.2
4602,3.1
4642,2.8
4601,3.0
4641,3.5
4591,3.3
4624,2.6
4629,3.4
4569,2.8
4661,3.7
4604,3.6
4617,3.2
4603,2.9
4637,3.1
4628,3.5
4620,3.2
4643,3.3
4631,3.6
4614,3.1
4607,3.6
4636,3.5
4627,3.0
4658,3.0
4616,2.7
4660,3.5
4644,3.5
4645,3.0
4659,3.4
4638,3.4
4606,3.4
4621,3.4
4648,3.7
4664,3.3
4625,3.6
4652,3.2
4663,3.5
4651,2.9
4613,3.0
4649,3.6
4615,3.4
4647,3.4
4669,3.9
4677,3.8
4653,3.3
4666,3.0
4639,3.4
4686,3.4
4650,2.9
4667,3.3
4640,3.6
4611,3.2
4646,3.0
4676,3.4
4634,3.5
4680,3.6
4619,3.0
4665,3.1
4655,3.5
4673,3.1
4681,3.7
4656,3.3
4662,3.5
4654,2.7
4684,3.3
4674,3.2
4710,3.0
4632,2.9
4693,3.3
4685,3.6
4623,3.4
4699,3.1
4692,3.6
4694,3.3
4690,3.4
4657,3.1
4682,3.6
4633,3.2
4683,3.4
4696,3.1
4702,2.7
4705,3.7
4698,3.5
4672,3.3
4679,3.2
4671,2.9
4715,3.6
4678,2.7
4727,3.4
4697,3.1
4706,3.1
4723,3.0
4701,3.7
4703,3.2
4712,3.3
4689,3.2
4668,2.9
4691,2.5
4688,3.1
4711,3.6
4717,3.3
4709,3.5
4704,3.0
4700,3.2
4725,3.3
4718,3.3
4735,3.7
4719,3.4
4687,3.2
4740,3.1
4731,3.2
4695,2.9
4707,3.2
4713,2.6
4708,3.6
4747,3.8
4728,3.7
4730,3.6
4739,2.5
4738,3.3
4758,3.6
4726,3.6
4746,3.3
4721,3.5
4736,3.4
4722,2.8
4757,3.3
4765,3.3
4774,3.5
4745,3.0
4755,3.5
4675,3.0
4773,3.4
4732,3.2
4760,3.1
4754,3.1
4729,3.1
4744,3.4
4734,3.4
4750,3.5
4724,3.1
4768,3.5
4733,3.3
4670,3.1
4785,3.8
4769,2.5
4741,2.8
4779,2.6
4720,3.0
4761,2.4
4752,3.3
4737,3.3
4714,3.3
4716,2.7
4749,2.9
4770,3.1
4753,3.3
4791,3.5
4742,3.5
4743,2.9
4781,3.4
4782,3.7
4796,3.5
4763,3.0
4784,3.2
4792,3.6
4764,3.4
4776,3.1
4767,3.2
4756,2.8
4793,3.7
4805,3.4
4748,3.3
4751,3.0
4790,3.6
4783,2.9
4788,2.9
4777,3.5
4780,3.6
4807,3.2
4800,3.1
4810,3.2
4786,3.7
4775,3.6
4814,3.5
4803,3.4
4797,3.2
4804,3.3
4766,3.5
4798,3.3
4816,3.3
4799,3.3
4762,3.2
4812,3.2
4822,3.3
4801,3.3
4819,2.6
4813,3.4
4832,3.7
4826,3.5
4833,3.7
4806,3.7
4808,3.4
4850,3.8
4815,3.1
4794,3.1
4778,3.3
4843,3.6
4821,3.5
4802,3.7
4824,3.0
4809,3.2
4789,2.7
4825,3.5
4817,3.6
4851,3.7
4772,3.0
4840,3.4
4828,3.4
4863,3.5
4834,3.7
4842,3.4
4847,3.5
4845,3.5
4836,3.4
4820,3.5
4795,3.7
4811,3.3
4856,3.3
4829,3.2
4841,3.2
4839,3.6
4838,3.1
4857,3.7
4759,3.1
4787,3.3
4867,3.3
4868,3.7
4854,3.2
4831,3.4
4771,2.8
4835,3.4
4855,3.5
4830,3.2
4860,2.8
4858,3.5
4862,3.3
4859,3.1
4864,3.2
4837,2.5
4818,3.3
4844,3.2
4853,3.1
4846,2.9
4866,3.6
4874,3.4
4827,2.8
4870,3.5
4849,2.6
4861,3.3
4823,2.7
4877,3.1
4875,2.9
4876,3.7
4881,3.1
4869,3.0
4852,3.6
4893,2.9
4888,3.1
4890,3.8
4891,3.4
4894,3.4
4889,3.1
4882,3.5
4880,3.7
4887,3.7
4879,3.4
4905,2.8
4902,3.2
4912,3.0
4924,3.7
4886,3.3
4903,3.2
4884,3.1
4923,3.5
4896,3.0
4921,3.2
4848,3.3
4872,3.0
4898,3.6
4895,3.4
4913,3.2
4904,3.4
4878,2.8
4915,3.4
4919,3.4
4871,3.2
4914,3.0
4916,3.6
4892,3.2
4928,3.4
4939,3.1
4926,3.2
4937,3.6
4938,3.4
4908,3.3
4922,3.2
4951,3.7
4899,3.0
4909,3.3
4941,3.6
4900,3.1
4943,3.1
4942,3.2
4932,3.2
4925,3.3
4885,3.2
4934,3.5
4933,3.4
4940,3.8
4917,3.0
4901,2.8
4897,3.2
4930,3.7
4929,3.5
4906,3.0
4883,3.2
4873,2.8
4957,3.5
4918,3.0
4948,3.8
4910,2.9
4920,3.5
4972,2.9
4955,3.5
4945,3.5
4944,3.5
4931,3.6
4911,3.0
4947,3.4
4962,3.7
4935,3.3
4971,3.3
4965,2.0
4983,3.5
4995,3.4
4927,3.2
4950,2.9
4907,3.1
4974,3.6
4946,3.4
4967,3.6
4993,2.5
4973,3.3
4952,3.6
4953,3.6
4975,3.5
4954,3.1
4961,3.6
4936,3.3
4978,3.3
4989,3.7
4969,3.9
4963,2.8
4865,3.2
4949,3.4
4992,3.6
4964,2.6
4970,3.3
4999,3.4
4994,3.3
4986,3.3
5009,3.5
4988,3.7
4976,3.3
4997,2.8
4958,3.2
4968,3.0
4982,3.0
5013,3.8
4979,3.6
5012,3.2
4956,3.2
4985,3.6
4977,3.4
4966,3.3
4998,3.2
5007,2.3
4981,2.8
5008,3.4
4959,3.0
5016,3.4
5002,2.8
5014,3.3
4960,3.1
5028,2.7
5010,3.6
5001,3.4
5003,3.5
5011,3.5
4991,2.8
4980,3.4
5005,2.8
5030,3.4
5037,3.5
5017,3.1
5045,3.5
4987,3.6
4996,3.3
5022,3.2
5023,3.1
5048,3.7
5046,3.6
5026,3.3
5027,3.4
5041,3.7
5020,2.7
5000,2.8
5015,3.4
5044,3.6
5054,3.6
4984,3.1
5052,3.7
5047,3.5
5049,3.5
5032,3.4
5043,3.4
5024,3.2
5057,3.6
5033,3.8
5029,3.1
5025,3.2
5036,3.6
5031,3.2
5053,3.7
5019,3.0
5050,3.7
5068,3.4
5035,2.9
5059,3.7
4990,3.2
5034,3.0
5077,3.5
5004,3.3
5006,3.1
5060,3.8
5074,2.3
5058,3.3
5040,3.2
5039,3.6
5056,3.5
5066,2.9
5080,3.3
5063,3.2
5021,3.2
5069,3.1
5075,2.8
5072,3.5
5089,3.5
5038,2.7
5111,3.4
5102,3.8
5087,3.4
5065,3.3
5098,3.8
5091,3.2
5109,3.3
5099,3.6
5094,3.6
5018,3.0
5095,2.5
5042,3.2
5067,2.6
5061,3.3
5093,3.4
5081,3.2
5084,3.0
5101,2.8
5090,3.2
5062,3.1
5055,3.3
5115,3.0
5086,3.2
5104,3.0
5105,2.8
5079,2.8
5097,3.1
5125,3.4
5076,3.0
5082,3.5
5064,3.5
5083,3.3
5096,3.6
5088,3.1
5110,2.6
5123,3.5
5085,2.9
5092,2.7
5107,3.7
5130,3.8
5117,3.1
5113,2.6
5071,3.0
5112,3.5
5078,3.4
5139,3.0
5073,3.2
5116,3.3
5135,3.6
5137,3.5
5127,3.3
5051,3.5
5106,3.6
5128,3.2
5119,3.1
5150,2.8
5122,3.3
5138,3.3
5070,3.5
5141,3.6
5121,3.2
5158,3.7
5118,3.2
5151,3.6
5133,3.4
5149,3.2
5156,3.1
5154,3.4
5145,3.7
5161,3.5
5152,3.9
5143,3.6
5134,2.8
5108,3.2
5177,3.4
5131,3.4
5171,3.7
5124,3.3
5148,3.8
5132,3.4
5170,3.7
5103,2.9
5157,3.0
5144,3.3
5182,3.7
5100,3.2
5181,3.7
5169,3.1
5172,3.3
5183,3.5
5174,3.4
5114,2.9
5185,3.7
5165,3.3
5179,3.6
5175,3.1
5155,3.4
5162,2.8
5159,3.2
5173,3.0
5190,2.9
5196,3.2
5136,3.4
5186,3.2
5126,3.2
5164,3.3
5120,3.4
5197,3.4
5142,3.4
5178,3.5
5205,3.3
5168,3.4
5200,3.5
5140,3.1
5192,3.2
5146,2.9
5207,3.4
5198,3.2
5163,3.1
5166,3.3
5176,3.5
5222,3.6
5189,3.4
5167,3.3
5160,3.2
5187,3.4
5215,3.5
5217,3.3
5191,3.5
5218,3.3
5129,2.5
5180,3.4
5214,3.4
5153,2.5
5202,3.7
5195,3.6
5184,3.3
5212,3.5
5193,2.9
5188,3.6
5147,3.6
5201,3.4
5203,3.4
5210,3.5
5194,3.3
5230,3.2
5229,3.3
5206,3.2
5253,3.6
5233,3.6
5209,3.3
5227,3.2
5221,3.2
5204,3.3
5247,3.7
5228,3.2
5211,3.5
5213,3.3
5216,3.1
5223,3.0
5236,3.3
5254,3.7
5258,3.6
5245,3.3
5226,3.2
5250,3.0
5240,3.5
5242,3.0
5220,3.0
5208,3.0
5261,3.1
5278,3.0
5268,3.6
5251,3.0
5224,3.4
5243,3.2
5225,3.0
5281,3.6
5255,3.4
5244,3.1
5238,3.5
5232,3.4
5249,3.2
5277,3.9
5290,3.2
5265,3.0
5237,3.1
5257,3.2
5282,3.8
5239,3.6
5235,2.8
5280,3.3
5252,3.3
5271,3.1
5276,3.5
5270,3.3
5246,3.3
5274,3.1
5248,3.5
5234,3.3
5264,3.6
5269,3.0
5286,3.1
5231,3.5
5256,3.3
5288,3.8
5283,3.4
5291,3.4
5259,3.0
5241,3.1
5300,3.6
5260,3.3
5199,2.5
5266,2.9
5262,3.3
5267,3.7
5273,3.4
5219,2.6
5304,3.3
5310,3.1
5306,3.6
5279,3.4
5311,3.4
5287,3.5
5302,3.1
5285,3.1
5305,3.1
5272,3.2
5284,3.4
5307,3.2
5308,3.5
5298,2.9
5301,3.2
5289,3.3
5296,3.3
5338,3.6
5314,3.4
5275,3.4
5333,3.6
5344,3.1
5313,3.6
5319,3.3
5325,3.2
5316,3.3
5293,3.7
5329,3.5
5345,3.4
5336,3.6
5292,3.2
5294,3.2
5330,3.3
5318,3.8
5326,3.6
5349,3.1
5315,3.3
5322,3.8
5303,2.7
5352,3.6
5295,2.9
5364,3.3
5309,3.1
5327,3.1
5355,3.0
5312,3.3
5297,3.1
5317,3.2
5324,3.6
5341,3.5
5331,3.1
5346,3.3
5369,3.3
5337,3.4
5320,2.7
5347,3.4
5334,3.2
5360,3.7
5367,3.3
5372,3.4
5321,3.1
5365,3.3
5328,3.4
5343,3.3
5361,3.1
5335,2.4
5350,3.3
5323,3.2
5371,2.9
5354,3.5
5342,3.6
5299,3.1
5351,3.0
5263,2.7
5383,2.9
5359,3.3
5356,2.7
5370,3.0
5340,3.4
5363,3.3
5381,3.5
5332,2.7
5353,3.2
5339,3.1
5348,3.6
5384,2.7
5393,3.6
5362,3.3
5374,3.4
5368,3.5
5397,3.6
5385,3.5
5399,3.6
5387,3.5
5389,3.3
5375,3.1
5408,3.4
5414,3.5
5373,3.1
5401,3.4
5376,2.9
5388,3.4
5366,3.2
5398,3.5
5377,3.3
5407,3.6
5358,3.0
5379,3.0
5396,3.2
5402,3.6
5378,2.9
5386,2.8
5425,3.7
5405,3.1
5357,3.5
5392,2.7
5422,2.9
5424,2.9
5440,3.6
5380,3.0
5444,2.4
5423,3.4
5431,3.4
5400,3.5
5426,3.7
5430,3.5
5403,3.3
5406,3.3
5438,3.4
5420,3.3
5436,3.5
5394,3.0
5417,3.4
5382,3.4
5404,3.3
5416,3.1
5443,3.6
5413,3.0
5441,3.3
5409,3.5
5419,3.3
5455,3.5
5437,2.9
5472,3.4
5456,3.7
5427,2.6
5439,3.3
5395,3.4
5418,3.2
5450,3.3
5415,3.0
5391,3.3
5411,2.4
5390,3.1
5445,2.8
5451,3.4
5458,3.3
5428,3.3
5429,3.2
5453,3.7
5432,2.8
5412,3.3
5474,3.5
5452,3.4
5461,3.4
5410,3.2
5447,3.5
5463,3.5
5457,3.2
5433,3.6
5454,2.4
5481,2.9
5503,3.5
5448,2.8
5442,3.7
5468,2.9
5493,3.7
5459,3.2
5466,3.2
5470,3.2
5462,2.8
5435,3.0
5510,3.7
5489,3.6
5465,3.2
5500,3.4
5434,3.0
5501,2.9
5495,3.5
5492,3.3
5449,3.0
5514,3.5
5509,3.8
5479,3.5
5446,3.6
5486,3.5
5517,3.7
5421,2.9
5511,3.1
5508,3.0
5460,3.3
5467,3.6
5476,2.7
5484,3.2
5499,3.2
5483,3.5
5480,2.7
5487,3.0
5464,3.4
5496,3.5
5505,3.2
5494,3.2
5506,3.2
5469,3.3
5518,3.3
5516,3.6
5497,2.6
5477,3.2
5498,2.9
5528,3.4
5519,3.2
5475,3.4
5521,3.6
5488,3.1
5485,3.0
5523,3.2
5545,3.4
5529,3.7
5478,3.1
5491,3.1
5533,3.6
5531,3.6
5527,3.5
5515,3.2
5541,3.7
5471,2.5
5530,3.4
5543,3.6
5555,3.6
5520,3.3
5542,3.5
5525,3.3
5473,2.5
5512,2.8
5552,3.3
5524,3.4
5504,3.3
5561,3.7
5569,3.6
5536,3.1
5507,3.3
5537,3.2
5482,3.1
5535,3.1
5513,3.2
5558,3.3
5490,3.0
5554,3.6
5544,3.2
5576,3.9
5578,3.2
5560,3.4
5526,3.2
5534,2.9
5577,3.3
5547,3.3
5522,3.1
5532,3.5
5546,2.7
5548,3.7
5549,2.9
5573,3.6
5565,3.9
5538,3.4
5540,2.7
5551,3.6
5566,3.3
5553,3.4
5570,3.7
5581,3.4
5589,3.3
5580,3.3
5502,3.2
5607,3.6
5564,3.3
5604,3.8
5597,3.7
5557,3.7
5600,3.4
5575,3.4
5585,3.5
5591,3.3
5582,3.0
5603,3.5
5587,3.2
5593,3.0
5563,3.2
5598,3.7
5556,3.0
5571,2.5
5594,2.7
5617,3.6
5539,3.3
5562,3.3
5608,3.7
5572,3.2
5601,3.4
5590,3.2
5583,2.9
5568,3.0
5610,3.4
5599,2.8
5579,3.2
5574,3.0
5629,3.4
5592,2.6
5588,2.7
5559,2.4
5615,3.1
5550,3.1
5639,3.2
5596,3.1
5620,3.4
5627,3.7
5614,3.4
5621,3.2
5612,3.6
5626,3.2
5628,3.6
5630,3.3
5623,3.0
5616,3.0
5586,3.1
5656,3.4
5634,3.6
5650,3.6
5606,3.7
5602,3.3
5631,3.5
5646,3.3
5633,3.5
5648,3.5
5643,3.4
5622,3.1
5595,2.7
5651,3.4
5642,3.4
5658,3.5
5567,3.5
5605,3.1
5619,2.9
5624,2.8
5654,3.4
5649,3.5
5644,2.8
5609,3.2
5611,3.2
5638,3.4
5641,3.0
5640,3.5
5625,3.1
5659,3.6
5653,3.5
5663,3.4
5677,3.7
5618,3.6
5661,2.7
5632,3.3
5635,3.0
5674,3.5
5665,3.2
5645,3.5
5662,2.7
5655,3.0
5670,3.4
5691,3.9
5682,3.6
5701,3.3
5637,2.8
5636,2.7
5675,3.1
5671,3.2
5584,3.1
5705,3.2
5684,3.6
5652,3.2
5657,3.0
5613,3.4
5683,3.7
5685,3.3
5702,3.8
5697,3.5
5667,3.5
5673,2.9
5704,3.0
5690,3.5
5668,3.2
5686,2.9
5647,3.1
5676,3.3
5708,3.2
5681,3.7
5666,3.2
5664,2.7
5680,3.6
5669,2.8
5703,3.3
5696,3.2
5678,3.4
5672,3.4
5710,3.6
5715,3.7
5693,3.5
5688,3.6
5709,3.6
5713,3.1
5712,3.1
5695,3.4
5689,2.5
5679,3.2
5698,2.8
5692,3.4
5700,3.0
5744,3.7
5723,3.6
5714,3.5
5727,3.4
5694,3.4
5719,3.4
5733,3.4
5720,3.1
5730,3.6
5699,3.0
5726,3.5
5746,3.3
5766,3.5
5687,3.0
5660,3.1
5739,3.4
5721,3.1
5716,3.1
5722,2.9
5731,3.3
5738,3.6
5718,3.4
5741,3.6
5752,3.7
5765,3.3
5711,3.0
5707,3.1
5743,3.2
5734,3.5
5753,3.2
5706,3.1
5755,3.4
5740,3.7
5749,3.2
5754,3.2
5728,3.2
5750,3.0
5761,3.3
5736,3.3
5780,3.5
5724,3.4
5732,3.2
5725,3.1
5787,3.6
5745,3.0
5758,3.1
5777,2.7
5764,3.3
5735,2.7
5773,3.1
5798,2.7
5751,3.1
5759,3.2
5791,3.7
5760,3.5
5747,2.6
5756,3.4
5796,3.8
5767,3.5
5783,3.9
5789,3.4
5807,3.6
5797,3.6
5774,3.3
5762,3.3
5793,3.7
5782,3.4
5779,3.3
5763,3.3
5786,3.1
5785,3.1
5729,3.3
5748,2.9
5778,2.9
5737,3.1
5772,3.2
5784,3.3
5795,3.1
5717,3.2
5769,3.6
5802,2.9
5806,3.7
5776,3.0
5790,3.7
5814,3.7
5792,3.3
5794,3.6
5808,3.0
5757,3.3
5803,2.8
5801,3.3
5781,2.9
5768,3.6
5818,3.2
5770,3.4
5825,3.6
5812,3.4
5832,3.4
5844,3.5
5826,3.3
5805,3.7
5813,3.6
5809,2.9
5820,3.6
5742,2.8
5830,3.5
5816,3.6
5834,3.3
5799,3.0
5810,3.2
5821,3.3
5824,3.7
5829,3.3
5848,3.1
5804,2.8
5823,3.2
5852,3.4
5837,3.7
5858,3.7
5855,3.4
5857,3.7
5788,3.6
5775,2.7
5817,3.0
5853,3.2
5838,3.3
5862,3.2
5815,3.2
5846,3.2
5850,3.3
5828,3.4
5839,3.2
5771,2.6
5835,3.6
5841,3.3
5831,3.5
5840,3.7
5856,3.3
5822,2.9
5854,3.5
5833,3.1
5849,3.2
5847,3.3
5819,3.4
5843,3.6
5827,2.9
5811,3.5
5860,3.2
5851,3.2
5873,3.6
5869,3.4
5842,3.5
5883,3.8
5865,3.5
5874,3.6
5881,3.3
5870,3.5
5863,2.8
5866,3.5
5867,3.8
5872,3.2
5871,3.3
5908,3.7
5845,3.2
5875,3.1
5880,3.2
5861,3.1
5887,3.7
5836,3.2
5859,3.1
5902,3.1
5800,2.9
5884,3.4
5868,3.1
5899,3.3
5900,3.4
5912,3.3
5876,3.4
5905,3.5
5919,3.4
5895,2.9
5864,2.8
5882,3.4
5913,2.7
5909,3.6
5877,2.5
5898,3.2
5904,3.5
5879,2.9
5893,3.6
5939,3.7
5924,3.2
5878,3.3
5890,2.5
5906,2.8
5931,3.2
5896,2.5
5925,3.7
5921,2.8
5901,3.3
5935,3.8
5926,3.2
5888,3.0
5917,3.2
5920,3.1
5907,3.3
5923,3.3
5934,3.5
5891,3.3
5886,3.1
5937,3.1
5943,3.2
5944,3.3
5910,3.6
5928,3.6
5953,3.5
5932,3.8
5903,3.2
5927,3.2
5916,3.6
5885,2.3
5914,3.2
5933,3.0
5894,3.0
5911,3.4
5958,3.7
5946,3.2
5949,3.2
5942,3.5
5951,3.1
5930,3.2
5960,3.5
5954,3.6
5918,3.5
5940,3.6
5897,3.0
5966,3.5
5973,3.7
5889,2.9
5892,3.4
5922,3.2
5961,3.2
5979,3.3
5965,3.3
5963,3.3
5948,3.1
5971,3.2
5941,2.6
5952,3.6
5968,3.1
5947,3.1
5985,3.3
5936,3.1
5962,2.9
5964,3.0
5950,3.2
5969,3.2
5982,3.5
5972,3.3
5957,3.7
5991,3.1
5974,3.0
5986,3.4
6007,3.3
5956,3.1
5981,3.0
5977,3.5
5945,2.8
5987,3.3
5938,3.3
5994,3.6
6012,3.6
5993,3.5
5970,2.3
5915,3.2
5989,3.3
6011,3.2
6006,3.5
6004,3.8
6003,2.6
6018,3.6
6017,3.5
6010,3.3
5976,3.4
6019,3.7
5929,2.8
5959,2.9
6016,2.9
6005,3.4
5996,3.2
5990,3.0
6028,3.8
6041,3.4
5999,3.1
5978,3.8
5955,3.3
6022,2.9
6002,3.1
6009,3.4
6014,3.7
5988,3.6
6000,3.5
6042,3.6
6020,3.8
5980,3.3
6013,3.1
6036,2.9
5997,3.4
6048,3.7
6008,3.3
5992,3.7
6035,3.1
6030,3.2
6029,2.9
5975,3.0
6001,3.1
6034,3.1
5995,3.0
5983,2.3
6023,3.2
6037,3.3
6015,2.8
5984,2.8
5967,3.0
6043,3.5
6021,3.3
6045,3.3
6039,3.3
6040,3.4
5998,2.8
6058,3.5
6025,3.4
6063,3.6
6060,3.1
6067,2.0
6070,3.6
6044,3.0
6026,3.1
6052,2.9
6057,3.2
6055,3.3
6024,3.1
6049,3.2
6053,3.5
6032,3.2
6050,2.8
6033,3.2
6047,2.9
6062,3.0
6080,3.7
6069,3.4
6081,3.5
6031,3.0
6072,3.3
6046,3.5
6027,2.6
6075,3.4
6068,2.9
6056,3.6
6079,3.4
6091,3.0
6071,3.2
6065,3.5
6054,3.2
6059,3.3
6085,3.5
6103,2.7
6086,3.4
6083,3.2
6109,3.5
6095,3.6
6077,3.3
6102,3.4
6076,3.3
6074,3.2
6108,3.9
6073,2.9
6078,3.4
6088,3.5
6110,3.4
6084,3.3
6104,3.6
6100,3.4
6098,2.6
6051,2.5
6090,3.2
6093,2.9
6121,3.5
6066,3.5
6087,3.4
6105,3.6
6120,3.8
6129,3.5
6114,3.6
6097,3.2
6115,3.2
6099,3.2
6061,2.9
6117,3.3
6112,3.8
6096,3.4
6101,3.8
6122,3.3
6139,3.8
6113,3.5
6092,3.1
6064,3.3
6134,3.7
6116,3.3
6111,3.4
6094,3.4
6146,2.7
6082,2.9
6127,3.3
6147,3.6
6119,3.1
6172,3.8
6144,3.4
6130,3.4
6152,3.3
6138,3.3
6162,3.2
6128,3.1
6133,3.6
6126,3.4
6123,2.8
6089,2.4
6125,2.9
