seed,uti,schedulable
27,3.9,False
54,3.5,True
803,3.7,False
944,3.8,False
45,3.9,False
866,3.6,False
20,3.9,False
957,3.8,False
5,3.5,True
67,3.9,False
847,3.7,False
53,3.8,False
890,3.7,True
866,3.7,False
6,3.5,False
852,3.7,False
852,3.6,False
52,3.8,False
899,3.7,False
899,3.6,False
54,3.8,False
26,3.5,False
5,3.8,False
900,3.6,False
18,3.5,True
900,3.7,False
24,3.5,True
6,3.8,False
939,3.6,False
941,3.6,True
26,3.8,False
944,3.6,True
939,3.7,False
957,3.6,False
941,3.7,True
18,3.8,False
944,3.7,True
39,3.5,False
24,3.8,False
53,3.6,False
52,3.6,True
39,3.8,False
14,3.5,False
14,3.8,False
957,3.7,False
27,3.8,False
45,3.8,False
54,3.6,False
53,3.7,False
20,3.8,False
52,3.7,True
27,3.5,False
5,3.6,False
67,3.8,False
45,3.5,True
54,3.7,False
6,3.6,False
20,3.5,False
5,3.7,False
26,3.6,False
67,3.5,False
6,3.7,False
26,3.7,False
18,3.6,False
18,3.7,False
24,3.6,False
24,3.7,False
39,3.7,False
39,3.6,True
14,3.7,False
14,3.6,False
27,3.7,False
27,3.6,False
45,3.7,False
20,3.7,False
45,3.6,False
67,3.7,False
20,3.6,False
67,3.6,True
14134,3.0,False
126,1.8,True
457,2.5,True
997,3.0,False
997,3.4,False
997,3.3,False
997,3.3,True
971,3.4,False
971,3.0,False
971,3.0,False
971,3.0,False
971,2.8,False
14134,3.0,False
971,2.7,False
971,2.7,False
971,2.7,True
14134,6.0,False
971,2.7,True
971,2.7,True
971,2.7,False
971,2.7,True
971,2.7,True
971,2.7,True
971,2.7,False
971,2.7,True
971,2.7,True
681,3.5,False
971,2.7,False
971,2.7,True
971,2.7,False
971,2.7,False
681,3.3,False
681,3.4,False
681,3.3,False
681,3.3,False
681,3.3,True
681,3.3,True
681,3.0,False
681,3.0,False
681,3.0,False
681,3.0,False
681,3.0,True
681,3.0,True
997,3.2,False
126,3.0,False
126,3.0,True
126,3.0,True
971,3.0,True
681,1.5,True
681,2.0,False
681,1.5,False
681,1.5,True
681,1.5,False
681,1.5,False
681,1.5,False
681,1.5,True
681,1.5,False
681,1.5,True
257,3.0,False
257,3.8,False
257,3.8,False
257,3.0,False
257,3.8,False
257,3.0,True
490,3.5,False
490,6.0,False
997,5.0,True
126,5.0,True
126,5.0,True
126,5.0,True
126,5.0,True
126,5.0,True
126,5.0,True
126,5.0,True
126,5.0,False
126,5.0,True
126,5.0,False
126,5.0,False
126,5.0,False
126,5.0,True
997,7.2,False
997,7.0,False
997,7.0,True
164,5.0,True
800,5.0,True
126,7.0,False
14134,2.5,True
681,3.0,False
681,3.0,False
126,3.0,False
126,3.0,False
971,3.0,False
126,3.0,True
971,3.0,True
971,3.0,False
971,3.0,False
971,3.0,False
490,3.8,False
490,3.4,True
